1000, 0.525
1100, 0.5375
1200, 0.6
1300, 0.49999999999999994
1400, 0.5375
1500, 0.5375
1600, 0.48749999999999993
1700, 0.45
1800, 0.5125
1900, 0.5
2000, 0.45
2100, 0.5750000000000001
2200, 0.5125
2300, 0.55
2400, 0.45
2500, 0.5875
2600, 0.45
2700, 0.525
2800, 0.525
2900, 0.525
3000, 0.47500000000000003
3100, 0.575
3200, 0.5125
3300, 0.475
3400, 0.475
3500, 0.4625
3600, 0.4875
3700, 0.55
3800, 0.45
3900, 0.475
4000, 0.47500000000000003
