1000, 0.5625
1100, 0.375
1200, 0.5
1300, 0.4625
1400, 0.5
1500, 0.45
1600, 0.47500000000000003
1700, 0.5125
1800, 0.5125
1900, 0.525
2000, 0.5375000000000001
2100, 0.5125
2200, 0.5249999999999999
2300, 0.5375
2400, 0.5375000000000001
2500, 0.48750000000000004
2600, 0.5125
2700, 0.45000000000000007
2800, 0.55
2900, 0.45
3000, 0.4375
3100, 0.4375
3200, 0.47500000000000003
3300, 0.5625
3400, 0.475
3500, 0.45000000000000007
3600, 0.4375
3700, 0.48750000000000004
3800, 0.525
3900, 0.5125
4000, 0.475
