1000, 0.47500000000000003
1100, 0.5499999999999999
1200, 0.47500000000000003
1300, 0.475
1400, 0.5125000000000001
1500, 0.5125000000000001
1600, 0.45
1700, 0.475
1800, 0.36250000000000004
1900, 0.5375
2000, 0.5625
2100, 0.55
2200, 0.45000000000000007
2300, 0.6
2400, 0.5249999999999999
2500, 0.5
2600, 0.39999999999999997
2700, 0.5125
2800, 0.475
2900, 0.45
3000, 0.5375000000000001
3100, 0.525
3200, 0.5
3300, 0.47500000000000003
3400, 0.49999999999999994
3500, 0.375
3600, 0.4375
3700, 0.4875
3800, 0.4875
3900, 0.5125
4000, 0.46249999999999997
